category,location_type,context,persistent_id,id,location_subtype,month,latitude,location.street.id,street_name,longitude,outcome_status_category,outcome_status_date
robbery,Force,,a51d30b000721135d008f11f487cde9eff08fb0c37950966f6ca8677828a74c3,130061119,,2025-07,52.623733,1737598,On or near Watkin Road,-1.146967,Unable to prosecute suspect,2025-07
robbery,Force,,fe99157c64259a1c4adc5c4ed19d8db17016f052897c8a885b2551b03fd4efcb,130053755,,2025-07,52.637791,1737446,On or near Tudor Road,-1.147906,Under investigation,2025-07
robbery,Force,,487dfa1dff6da496953be5cb8bd0b695f4cbdda6b4ce3b663f979c2c33bad719,130051058,,2025-07,52.636557,1737701,On or near All Saints Road,-1.143748,Unable to prosecute suspect,2025-08
robbery,Force,,1ec343d7c13c9b94a815d4fe71f4487c9173d1b64526a4f5a8676e0a61defaa0,130054695,,2025-07,52.636399,1739082,On or near Shopping Area,-1.119738,Investigation complete; no suspect identified,2025-07
robbery,Force,,3dd5aae09df8900edcb522fc6841418dc92ef06f27d7434f4881a46dc0d518eb,130062889,,2025-07,52.618023,1738421,On or near Putney Road,-1.129457,Under investigation,2025-07
robbery,Force,,7721caeb92776c06efc72fbc5bc4db503224d48f41daa4dfded0c5e1c887b95c,130058627,,2025-07,52.618023,1738421,On or near Putney Road,-1.129457,Investigation complete; no suspect identified,2025-07
robbery,Force,,c475606cdd7175aefecf026e318754737fd43f21f1b227aec620820d0f0dda9b,130064807,,2025-07,52.629928,1738952,On or near Prebend Street,-1.122350,Under investigation,2025-07
robbery,Force,,9d1a9db324194b5ef2ba37152be9f1d7eeb9c0a7d0b588a0003cde88f96a00b5,130058856,,2025-07,52.627703,1738945,On or near The Oval,-1.123030,Under investigation,2025-07
robbery,Force,,97033f7c58670f92f806e836f45041b5b56ec191db6e7ee8fef0c073468ac264,130061986,,2025-07,52.623681,1737804,On or near Lineker Road,-1.140941,Under investigation,2025-07
robbery,Force,,35b2ca1a54047ee98643118df2bc85c2dfe79f9a8fae84eaf27f58c534df1c8b,130060893,,2025-07,52.635488,1738121,On or near Carts Lane,-1.136395,Under investigation,2025-07
robbery,Force,,f29b2e879a752ea173b4ecd57e8e57c397185f215dd90d9d291240a612470830,130050582,,2025-07,52.641576,1738798,On or near Ontario Close,-1.125708,Under investigation,2025-07
robbery,Force,,e99a0570d1ee427b133ac03e8246efa1d0eb85ecf577542715db77d8b2e42091,130050069,,2025-07,52.633053,1738548,On or near Granby Street,-1.129306,Unable to prosecute suspect,2025-08
robbery,Force,,69b6b690e934ee1ef029679a621ac064f6107ca570e8cb6e45b05d7adf896ec6,130051877,,2025-07,52.637791,1737446,On or near Tudor Road,-1.147906,Under investigation,2025-07
robbery,Force,,abb24a0d983ca4a69403a6430b77e0247b5b92c9c0888b9915fc9f55770c39b3,130056744,,2025-07,52.637627,1738668,On or near Eldon Street,-1.127782,Under investigation,2025-07
robbery,Force,,7cd2378ade04ae6b94e5d4e69fff110fa8731a34629536253ab15181a96396a5,130065188,,2025-07,52.632387,1738274,On or near Pocklingtons Walk,-1.134077,Under investigation,2025-07
robbery,Force,,9118bbaca72c63e293c1e06ce6ec6ef157599bcb6643bda6fb64a45b89a6cd01,130059399,,2025-07,52.636771,1738860,On or near Supermarket,-1.123883,Under investigation,2025-07
robbery,Force,,f273d0c7ce1f4a02d5b634c53e402fa4cc0e7eb0b3548009efcaa75033afac81,130056768,,2025-07,52.629880,1738479,On or near Princess Road Backways,-1.130492,Investigation complete; no suspect identified,2025-08
robbery,Force,,6b27d6c973b38776e2fbf46d0747e522e579375e0cf494838b55e5d9df5202c7,130050424,,2025-07,52.632111,1738172,On or near Marble Street,-1.135723,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,ad0bafff1531d1285f89d2534cb1dde54fd9958ae5c5bef1438e2d8fef1bde5a,130061881,,2025-07,52.630034,1738837,On or near Nelson Street,-1.124594,Further investigation is not in the public interest,2025-07
shoplifting,Force,,9c90ba9309ee019e8063f1c7538b4b132db393c792caea28c8e30df7f51fe164,130054542,,2025-07,52.621217,1737965,On or near Pavilion Close,-1.138404,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,1d5667df19f982eedeb4d7f1e011aae6a099815e40160d9f74d7754148c7a3fb,130054539,,2025-07,52.637697,1738064,On or near Causeway Lane,-1.137297,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,2c082afd7e68e7bb297a5e75c2da106c576f91c5c4271e298102cf9035299174,130053485,,2025-07,52.618158,1738119,On or near Putney Road West,-1.135525,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,429153359582d36813cf210a9aaa4feb6af3c74713edf16e6a0c19efc21b7342,130055470,,2025-07,52.631814,1738711,On or near Theatre/concert Hall,-1.126996,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,58ed53f8604a9bdaa20026278e77e84ebbd8011aab6359d232f2fed3e8e9237d,130054917,,2025-07,52.637697,1738064,On or near Causeway Lane,-1.137297,Awaiting court outcome,2025-08
shoplifting,Force,,e17dc601b5b6b6874505d9414c70a30fe919b556f2ff67444c7faf90c05d4caa,130054925,,2025-07,52.637041,1738379,On or near Parking Area,-1.131222,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,4aef2a0c5f551d8653b1ac4ab3ac24b72a776db0476397938ee0c1d8cdf0cd48,130054905,,2025-07,52.635559,1738487,On or near Shopping Area,-1.131414,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,ff6e9bda0d8d413014a293e139dfbd272ec80c3762098ae44b900b5caf9afb90,130062710,,2025-07,52.637101,1738524,On or near Shopping Area,-1.130778,Unable to prosecute suspect,2025-08
shoplifting,Force,,0d7402d5c74fbe41ae71dbedc914e2ae5601974cd7bfce842d69ad4e6e7e86e9,130060347,,2025-07,52.636041,1738351,On or near East Gates,-1.133444,Awaiting court outcome,2025-08
shoplifting,Force,,2721b8835c3d4957339ad9bd10acbe9b494a0bf4e6e3842cd48ab822cb016abf,130059485,,2025-07,52.636060,1738987,On or near Supermarket,-1.120153,Awaiting court outcome,2025-08
shoplifting,Force,,beac760cbed02c5da2c1c3177da8efd0f7b8b50d2d181149d817e4d778b62d26,130057283,,2025-07,52.626782,1738090,On or near Hospital,-1.135961,Investigation complete; no suspect identified,2025-08
shoplifting,Force,,a589f055c73fb6be1cbd8c0168ec397bfaa8a156ffd56be96b77f4a1412e135c,130055328,,2025-07,52.637041,1738379,On or near Parking Area,-1.131222,Unable to prosecute suspect,2025-07
shoplifting,Force,,8c2044f6917bb222e249aaa310fc13a9a84320e18338ed57246b33c7d5d02782,130062961,,2025-07,52.631814,1738711,On or near Theatre/concert Hall,-1.126996,Awaiting court outcome,2025-08
shoplifting,Force,,2504be3b756d0bd03ddf822c33288a9259bdf3a14bd5be475789bfc1ba8141b5,130052075,,2025-07,52.636826,1738008,On or near Parking Area,-1.137418,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,7a658e710312b4bfa64c8456c4046b242ac2f87a95aaacce5cacf5709e064a85,130052201,,2025-07,52.637101,1738524,On or near Shopping Area,-1.130778,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,94da0ca731ca2678979a02e33be6ed87da84b95f5e4fd967b7fc7c1ec95ce421,130052744,,2025-07,52.632746,1738674,On or near Northampton Street,-1.127791,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,a07ffcb1edb9e1845851e0784bdeb103ae06e80e4156fdd27389dd2933613775,130055068,,2025-07,52.637041,1738379,On or near Parking Area,-1.131222,Awaiting court outcome,2025-07
shoplifting,Force,,191ab5664c46b379de313d4b5b17591ce1de17ddee4c1d160f9bb600462ca768,130053480,,2025-07,52.631814,1738711,On or near Theatre/concert Hall,-1.126996,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,5b88b0d8d26847ee68672c888cedd9266e653e510d98c9b0a3302732751190f5,130053997,,2025-07,52.618158,1738119,On or near Putney Road West,-1.135525,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,c90f5b3be112718aa651362f1393df1d72a6a54fbcd8f3bace2de43ee5d80343,130054568,,2025-07,52.637697,1738064,On or near Causeway Lane,-1.137297,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,cc39fcb7479c65da34dd157ba82a5ebcc8949cc167af8d4d8eaf52430e3ff8c4,130054814,,2025-07,52.631814,1738711,On or near Theatre/concert Hall,-1.126996,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,381048f403458eed984096838407bf8d6ca8a158ef279971b96a9738ca48dc5a,130059401,,2025-07,52.630034,1738837,On or near Nelson Street,-1.124594,Local resolution,2025-07
shoplifting,Force,,9e5562ba92da39a8be0202c04edcafa99bc73bf3ba1a4b8974b6be07aec9a6c8,130059848,,2025-07,52.631814,1738711,On or near Theatre/concert Hall,-1.126996,Investigation complete; no suspect identified,2025-08
shoplifting,Force,,b9b27216d8968676e6912e905689301d3d24e34591c4acd12072bfda6ede8b8c,130064409,,2025-07,52.637697,1738064,On or near Causeway Lane,-1.137297,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,45dd2e77c3f1511da31afe99a9b5b78af7f11cef1820f0c7f4857412a9afa5dc,130056363,,2025-07,52.628717,1737809,On or near Mill Lane,-1.142394,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,6bf3b7a188aa6135fb015896dd271c9c98734af8015b1fefc048c2a8496f74f9,130056396,,2025-07,52.628717,1737809,On or near Mill Lane,-1.142394,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,2675799ca08c5b6bcfe3728363b4cb2ca3d1947d98cfcf6cfa76f30aa4ec4d0b,130056534,,2025-07,52.631814,1738711,On or near Theatre/concert Hall,-1.126996,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,3db0667522a0b16fe241f7efbc6e51405c8acbcb0f0fb408348f7fb18ba3f92f,130064850,,2025-07,52.631814,1738711,On or near Theatre/concert Hall,-1.126996,Awaiting court outcome,2025-07
shoplifting,Force,,84d6e53d08bac567f7c83d626f574a61036ad57dcdbd0cc0aaf5776292ba477f,130063297,,2025-07,52.636826,1738008,On or near Parking Area,-1.137418,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,fba791a1090b3df234190b3cb95a32f6d523b8e42c80994e5218691b43ec8e20,130064431,,2025-07,52.631814,1738711,On or near Theatre/concert Hall,-1.126996,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,a73df18ef8c71c68551be707d8b2fb5ae7ed8f03b28683f8dfa4d5772bcfa637,130056731,,2025-07,52.636133,1738084,On or near Shopping Area,-1.137402,Awaiting court outcome,2025-07
shoplifting,Force,,b4e3f73a7c54ac8b974b0c2bfcf85970bc2326649a055ab2c8b622b68f3b4eac,130056859,,2025-07,52.631814,1738711,On or near Theatre/concert Hall,-1.126996,Awaiting court outcome,2025-07
shoplifting,Force,,e606d8f48e612cf07eee948b08a60b289c8ff61e26fb73415300398354566e96,130056887,,2025-07,52.618158,1738119,On or near Putney Road West,-1.135525,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,3a4486f8a7379fcb756acac65efe515fec7c135a831a8fa2153b3125bff2878e,130056903,,2025-07,52.636399,1739082,On or near Shopping Area,-1.119738,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,8cfaa9d2f816d274618c1be575be5308c49e502eaaf5cc57e16854f683726f2f,130056994,,2025-07,52.636133,1738084,On or near Shopping Area,-1.137402,Unable to prosecute suspect,2025-07
shoplifting,Force,,2e89e4a3265398cd953172c27856f825c8498cdab830203ef1f79651610653a0,130064462,,2025-07,52.631814,1738711,On or near Theatre/concert Hall,-1.126996,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,1b7be412a61fe9b0c152da3b67058f38d1ab25394620aac4e3f2eb785295a982,130057192,,2025-07,52.635488,1738121,On or near Carts Lane,-1.136395,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,56efb3572fc67b39451c293790aa12a4bf95a0636da6a7dda6b74b3198aa59fc,130063701,,2025-07,52.628717,1737809,On or near Mill Lane,-1.142394,Awaiting court outcome,2025-08
shoplifting,Force,,b32e197dbc55d46b423c36a397c739e4a83cea7f1944484b1fb49b992265eeaa,130054077,,2025-07,52.631814,1738711,On or near Theatre/concert Hall,-1.126996,Investigation complete; no suspect identified,2025-08
shoplifting,Force,,eed1ade54770052967e0a526f655abff73083e58d77499185958d9d7dd3211c0,130056066,,2025-07,52.636060,1738987,On or near Supermarket,-1.120153,Investigation complete; no suspect identified,2025-08
shoplifting,Force,,6783e9b66e950779eb574477dea4252b109f025d6d70e8dbd9dc9fc0a3ac5e70,130059889,,2025-07,52.632952,1737912,On or near Southgates,-1.138765,Investigation complete; no suspect identified,2025-08
shoplifting,Force,,b029ce72096329562d1505adae6e82fa9448f480c14202b7be0c6a20b17b8d0e,130057517,,2025-07,52.632746,1738674,On or near Northampton Street,-1.127791,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,2868abf6b222a997c9701d4d70c78e3085227d20333729d8a51ab4687f3dc2e1,130057501,,2025-07,52.632746,1738674,On or near Northampton Street,-1.127791,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,e5c2d3076bff369d11162d6469808a45ae9e59bb7cc0bbcbe10e4a497b2f22a8,130057503,,2025-07,52.632746,1738674,On or near Northampton Street,-1.127791,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,d2bf3dd9634971ca4db2db0bbdbe4bd40fcbf6b57ff49b4c48ed4148e22cb801,130057505,,2025-07,52.632746,1738674,On or near Northampton Street,-1.127791,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,4a3a128905e00a53f7fc72e97a3a4338ea74f7e0ba84d9e4c93e179a81bfd22e,130057507,,2025-07,52.632746,1738674,On or near Northampton Street,-1.127791,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,7c27158a6ecf87e6514ccff3eb9c26b5b5d3af19e458e7848b363430785ed0eb,130055718,,2025-07,52.634252,1738481,On or near Granby Place,-1.130997,Local resolution,2025-07
shoplifting,Force,,8070fd948c39510256c70c3c86a6db5df3d85f8f75bf32060c234e627a876680,130051879,,2025-07,52.628717,1737809,On or near Mill Lane,-1.142394,Awaiting court outcome,2025-07
shoplifting,Force,,1ca571a5881c0ee58eddaef00b7a6fa085cafb74cfd7e778b41c73c3ee1e0702,130057618,,2025-07,52.631814,1738711,On or near Theatre/concert Hall,-1.126996,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,e883461bb1eb3c7d2ead5aacb99246c1d4125adadb9cecc2c721c3e1df6d624e,130057620,,2025-07,52.628717,1737809,On or near Mill Lane,-1.142394,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,ca6c331c1a0d762263072bfde68b8fc4f35dfacc1164a23d68e45c5622292fbd,130053214,,2025-07,52.636399,1739082,On or near Shopping Area,-1.119738,Awaiting court outcome,2025-08
shoplifting,Force,,7941b1caf8b195cca52449f00253a539ab66bd5f7b0b2f42c07262453aeb352b,130059962,,2025-07,52.632746,1738674,On or near Northampton Street,-1.127791,Awaiting court outcome,2025-08
shoplifting,Force,,5142fbbefa9b28e824cebd0b6d64a102b951e5185a34797a08d89445d65b6e47,130057965,,2025-07,52.637581,1738327,On or near Parking Area,-1.133709,Awaiting court outcome,2025-07
shoplifting,Force,,a1241bb8394e1943991b6f04369ea032262bbb31b168fffc1fc4c8f1da1c8cb7,130063975,,2025-07,52.618158,1738119,On or near Putney Road West,-1.135525,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,c9ca81d8134238a8726a38c3680e65386cc43f425df0c07bf88f4fd43277d7ba,130057995,,2025-07,52.631814,1738711,On or near Theatre/concert Hall,-1.126996,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,5c7fcb53707ba18e6ef310ab4237ea483ef2327ea21bc50013c0700972cb4698,130058064,,2025-07,52.636060,1738987,On or near Supermarket,-1.120153,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,80035e59c9f4062839bc9cd0bac83dd19fc551d1a97037b52cd958a0182c728d,130054260,,2025-07,52.636041,1738351,On or near East Gates,-1.133444,Investigation complete; no suspect identified,2025-08
shoplifting,Force,,b273e656df96456182ea243cfb3d2d84d73013df603a4bcf561ed10b7d97a77c,130058126,,2025-07,52.621217,1737965,On or near Pavilion Close,-1.138404,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,f73f2778648f7c7253e4fd8ae8e2dc109509fcf1cede777e6554126a2d340908,130060025,,2025-07,52.632746,1738674,On or near Northampton Street,-1.127791,Local resolution,2025-08
shoplifting,Force,,d25ff4c9eb4b1bda5ea488f8f143ee7336008c6520a1838261855ee075b22ad7,130058274,,2025-07,52.631814,1738711,On or near Theatre/concert Hall,-1.126996,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,19881902dd130d8a4fecb7a123c01c1739f4d68e19f6ba183b67a649c43d892f,130058300,,2025-07,52.628748,1737764,On or near Western Boulevard,-1.143043,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,4bf6ab606b630964e1afda77ec1fa307917bbd7ff3c661cdd3f883d321278143,130058398,,2025-07,52.637101,1738524,On or near Shopping Area,-1.130778,Unable to prosecute suspect,2025-07
shoplifting,Force,,4eb73562f0c6d4dbdb2063474c69c241d0d6e151e04b2df9e9e607df6f88c845,130060075,,2025-07,52.636041,1738351,On or near East Gates,-1.133444,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,459b1b15c5e0ba4a3c61f91aae33aeba029d4c7836867fdc9a2f0d8ca8aca8c4,130064083,,2025-07,52.632746,1738674,On or near Northampton Street,-1.127791,Unable to prosecute suspect,2025-08
shoplifting,Force,,52fdf5ffdb282da372360393c7e30bb0ffbc321305230c733c64dcdc16eba33b,130055986,,2025-07,52.635797,1738449,On or near Fox Lane,-1.131926,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,abbf70a3f46b9325177b901422fc3711ac4098191929bed41e02e85353390362,130058604,,2025-07,52.628717,1737809,On or near Mill Lane,-1.142394,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,c0a3f829e6de74194861f8efeb7854a677078b5341e3904c4cc085bed0183d5b,130060200,,2025-07,52.630034,1738837,On or near Nelson Street,-1.124594,Under investigation,2025-07
shoplifting,Force,,fba950d7f14e21ecf56e807b63d17e636bc3686c7b204bda98127d59e3b53337,130058710,,2025-07,52.636826,1738008,On or near Parking Area,-1.137418,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,d0f4456ffe48a9c19cd7ec363e205ee9ec16b9aeceaef6e2451d728264ede18a,130064376,,2025-07,52.636041,1738351,On or near East Gates,-1.133444,Under investigation,2025-07
shoplifting,Force,,59b0b4f7c801d21048602e68adb9edca0d0628672fafbc32d818d9893ca4daf4,130057627,,2025-07,52.636399,1739082,On or near Shopping Area,-1.119738,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,d32555dac33f9122023e28bd4f41071ce36e8ec32bfe735a48050ea741defb33,130064447,,2025-07,52.618158,1738119,On or near Putney Road West,-1.135525,Under investigation,2025-07
shoplifting,Force,,4487cd740322e8e78e0bf27f71dfe11e7d4bbb6dfb7220620bed92dac0ccd6c4,130064492,,2025-07,52.628717,1737809,On or near Mill Lane,-1.142394,Investigation complete; no suspect identified,2025-08
shoplifting,Force,,e8d87680fe524ee264e3de2b105d7cf84b9b1a4a1d3faf0ac598c20c4e0f08c1,130053099,,2025-07,52.631814,1738711,On or near Theatre/concert Hall,-1.126996,Awaiting court outcome,2025-08
shoplifting,Force,,faaf3868f979c30711a7836badacbcb269dd3346de9dbfe7ed854f2fba77a7b2,130059048,,2025-07,52.618158,1738119,On or near Putney Road West,-1.135525,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,c44c59356a289880e7907c22ff647bcb4773d0c0aece2760169d5f53b41fd269,130059103,,2025-07,52.637041,1738379,On or near Parking Area,-1.131222,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,1c1e1aa80d5481bb30de74f41dbf142f1ca32767bacef09a3e35164d7244448f,130064580,,2025-07,52.631814,1738711,On or near Theatre/concert Hall,-1.126996,Investigation complete; no suspect identified,2025-08
shoplifting,Force,,6d9da4c0de8fc906c8ef1b0b740ba2d956f996d94b98d990731fd7181c09cb81,130055125,,2025-07,52.634252,1738481,On or near Granby Place,-1.130997,Local resolution,2025-07
shoplifting,Force,,c5ef48ebb3b4033948545ef88eedcce3cd67d9e5d14df80f606d7b18e56e975c,130064623,,2025-07,52.631814,1738711,On or near Theatre/concert Hall,-1.126996,Investigation complete; no suspect identified,2025-08
shoplifting,Force,,65c07eb0a925c695cea5487283b782f5b93ae71e481787a19d6e5042e396739d,130059469,,2025-07,52.631814,1738711,On or near Theatre/concert Hall,-1.126996,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,6c58e25f619094ef5ce0f4fb5e80211f27f605ef4f9b8c953f1404e165b7aa98,130059475,,2025-07,52.631814,1738711,On or near Theatre/concert Hall,-1.126996,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,0f437202351c57218972fd9ce67372bb451ea51bd480129349951fb8aa9f5738,130053036,,2025-07,52.637697,1738064,On or near Causeway Lane,-1.137297,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,a9a11327f70363b0c8067dd7e42e9df5699f56d373bec570252dc30b93a6c5be,130064845,,2025-07,52.631814,1738711,On or near Theatre/concert Hall,-1.126996,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,0d0ef87e9c296cf7eb99bb1ef599303bccd04851f69dabe07a3abd739efa6866,130064918,,2025-07,52.637101,1738524,On or near Shopping Area,-1.130778,Under investigation,2025-07
shoplifting,Force,,f9b2c1829d7c4c346998ebcda9f4668f49203f041b8284e24d902ecc2da04fe5,130064846,,2025-07,52.631814,1738711,On or near Theatre/concert Hall,-1.126996,Awaiting court outcome,2025-07
shoplifting,Force,,86e29a576f390101a969bd3a6994a20d1a8374a32d197cd30f74841ff53ff2bd,130064944,,2025-07,52.634477,1738414,On or near Market Place Approach,-1.132159,Investigation complete; no suspect identified,2025-08
shoplifting,Force,,665ceaa394042685c1611a252656bc68e69361f2de2928e6e5df662287846200,130060450,,2025-07,52.631814,1738711,On or near Theatre/concert Hall,-1.126996,Awaiting court outcome,2025-08
shoplifting,Force,,d91ff9d18411406bc1a663893f67be6a438b06caaeaab75c3b3ceef291b04294,130059894,,2025-07,52.634477,1738414,On or near Market Place Approach,-1.132159,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,f43c4d6c3f0741ed23aefefe268e746837487a652197542b4fbe85f036115260,130059922,,2025-07,52.636826,1738008,On or near Parking Area,-1.137418,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,9c92851d66210d7a98a5cd6a5b0a33a6149c609dab2b5b28fc917b945c75c565,130063885,,2025-07,52.628717,1737809,On or near Mill Lane,-1.142394,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,7a78890e7b053394666e8f12c72dbc257e8f696ff30aef8f19ad5d505b78aeb2,130063034,,2025-07,52.634991,1738162,On or near Loseby Lane,-1.136050,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,418d61df40902226a7994116b57e2ce29791b875d47f8b695fde2046f0462189,130060091,,2025-07,52.635647,1738106,On or near Shires Lane,-1.137293,Awaiting court outcome,2025-07
shoplifting,Force,,de66d2f54f35d64879a3a0b92b1fd9153d65358b33a76ee65142a6c9bac1cece,130054017,,2025-07,52.618158,1738119,On or near Putney Road West,-1.135525,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,2a1223beab0d0565a9114612cfee3947dc59cdabc40c0e22efab3f2f17e04e0f,130060272,,2025-07,52.636826,1738008,On or near Parking Area,-1.137418,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,7b866176e64c38460a2921d04273bf2d277c190ef64d3b9ec9135954a82f00dc,130060360,,2025-07,52.618158,1738119,On or near Putney Road West,-1.135525,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,1e49cae46e63131bd6e9c27ac9b2f1ce5e04846241e0f6282ae017b23ae1f6f6,130060364,,2025-07,52.637101,1738524,On or near Shopping Area,-1.130778,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,192c87b6eda08a468c561024743830184f358dfd3f09df40042d92158eda03c2,130053108,,2025-07,52.631814,1738711,On or near Theatre/concert Hall,-1.126996,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,7cf8aa8125fafa5204356971a02f1e08b4afaa83ccab80d48f7d6e461f0568bf,130060507,,2025-07,52.636041,1738351,On or near East Gates,-1.133444,Awaiting court outcome,2025-07
shoplifting,Force,,3c8dd1f65a975d8d68f37264a18c724dc4302f5b80fb2bc9fb544992f3863abe,130054225,,2025-07,52.634477,1738414,On or near Market Place Approach,-1.132159,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,076a1ec25504dd7d2d809b9adb13539a80fb2a91ceb7473d09e21353daa949b2,130060760,,2025-07,52.617753,1738259,On or near Shopping Area,-1.134079,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,4bf99bcc5690206f153cc1ba8a1405cbb83080f0f0c0937d793c4144741d1d66,130060766,,2025-07,52.636060,1738987,On or near Supermarket,-1.120153,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,1053df4a1bcfe024d54ac0a6153205fcbe26b8c1fcb447b14f75b41ecff7c351,130060841,,2025-07,52.636041,1738351,On or near East Gates,-1.133444,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,ddcbe01de6d4e95e018a5fe837600e62787874a1536c1c9e65abc91d8e73c458,130065172,,2025-07,52.636826,1738008,On or near Parking Area,-1.137418,Investigation complete; no suspect identified,2025-08
shoplifting,Force,,bdb5fcb2a9d6eda1471b5479f47d1e279ecc45dd9b9019e23deed24049bee055,130061330,,2025-07,52.636399,1739082,On or near Shopping Area,-1.119738,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,0b11108464e3947564e85ff3e6f2e2e2f4df2a8d892f88eeaa3343c2027a43e5,130061338,,2025-07,52.632746,1738674,On or near Northampton Street,-1.127791,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,abaeb1a4812c02e17d3bc0c5d5f38b28ba901000d4392cdf136804dce32f2dc4,130055803,,2025-07,52.631814,1738711,On or near Theatre/concert Hall,-1.126996,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,4ce625e7678f78a59267dbdc3db1840b922532bb4f4227c72f05dad4595cad63,130065289,,2025-07,52.634252,1738481,On or near Granby Place,-1.130997,Unable to prosecute suspect,2025-07
shoplifting,Force,,1572d08d1cedcff1a2a80d27c35298eb908452ff9166ca6935b6ee933c5a4db3,130061793,,2025-07,52.618158,1738119,On or near Putney Road West,-1.135525,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,8ca8a08a0ba2bf7b478b82171c449cf1b5d4e40026ad85a9a8c301dfdd277cce,130054001,,2025-07,52.637697,1738064,On or near Causeway Lane,-1.137297,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,92d1701d1c39aa2429e7c4a4590f7080b35d36129b2b9e7aaa7574e38632cd44,130061897,,2025-07,52.634477,1738414,On or near Market Place Approach,-1.132159,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,e1528a5ee7bacecdd51ae7fd658f72aff1e3502d5fe8172dc09b5477d83e6a88,130060754,,2025-07,52.631814,1738711,On or near Theatre/concert Hall,-1.126996,Unable to prosecute suspect,2025-08
shoplifting,Force,,30cb72b16922db2d364ba53899dbcb9396b54984af45724816bf201ba8f86724,130062115,,2025-07,52.635647,1738106,On or near Shires Lane,-1.137293,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,ceb83588d36ae8b9e95f91813684a07d574a126d732f152afc92b6aa15a27468,130053753,,2025-07,52.618158,1738119,On or near Putney Road West,-1.135525,Investigation complete; no suspect identified,2025-07
